Date,Team 1,Team 1 Score,Team 2,Team 2 Score,
1/10/16,@Illinois,84,Purdue,70,
1/10/16,@Indiana,85,Ohio St,60,
1/10/16,Cincinnati,54,@South Florida,51,
1/10/16,Michigan St,92,@Penn St,65,
1/10/16,@Clemson,66,Louisville,62,
1/10/16,@St Joseph's PA,72,Rhode Island,67,
1/10/16,Richmond,93,@Fordham,82,
1/10/16,Tulsa,81,@Tulane,67,
1/10/16,@Oakland,86,IL Chicago,61,
1/10/16,Valparaiso,92,@Detroit,74,
1/10/16,@SMU,88,UCF,73,
1/10/16,VA Commonwealth,72,@St Louis,56,
1/10/16,Villanova,60,@Butler,55,
1/10/16,@Wake Forest,77,NC State,74,
1/10/16,@Oregon,71,Stanford,58,
1/10/16,Monroe,69,@CC of RI,55,
1/10/16,Spartanburg Meth,72,@Walters St,68,
1/10/16,Mercer Co,83,Genesee CC,76,
1/10/16,Fairmont St,66,@Charleston WV,65,
1/10/16,Concord,99,@Notre Dame OH,97,
1/10/16,@D'Youville,92,Franciscan OH,74,
1/10/16,Shepherd,94,@WV State,81,
1/10/16,@West Liberty,125,Glenville St,78,
1/10/16,@Centre,77,Hendrix,74,O1
1/10/16,@Piedmont,90,Huntingdon,81,
1/10/16,La Roche,68,@Medaille,51,
1/10/16,@PSU-Behrend,87,Pitt-Greensburg,79,
1/10/16,Trinity TX,72,@Centenary,70,
1/10/16,Wheeling Jesuit,60,@WV Wesleyan,59,
1/10/16,@Pitt-Bradford,86,Mt Aloysius,79,
1/10/16,@Colorado Col,73,Schreiner,65,
1/10/16,@S New Hampshire,82,American Intl,64,
1/10/16,PSU-Altoona,67,@Hilbert,66,
1/10/16,Birmingham So,68,@Oglethorpe,55,
1/10/16,MN Duluth,93,@MN Crookston,69,
1/10/16,UVA-Wise,85,@Urbana,82,
1/10/16,Lynchburg,83,@Wash & Lee,69,
1/10/16,@Berry,81,Millsaps,65,
1/10/16,@Bemidji St,70,St Cloud,69,
1/10/16,@Sewanee,69,Rhodes,64,
1/10/16,@Trinity CT,76,Williams,75,
1/10/16,W Texas A&M,83,@Cameron,78,
1/10/16,Berkeley NYC,81,@NH Tech,55,
1/10/16,@Bryant & Stratton,80,Lenoir CC,56,
1/10/16,@Wilson,75,Penn Tech,70,
1/10/16,Southern Oregon,84,@Walla Walla,64,
1/10/16,Acadia,75,@Memorial,73,
1/10/16,@Regina,95,Trinity Western,60,
1/10/16,@Crandall,96,King's NS,84,
1/10/16,Holland,91,@Mt Allison,68,
1/10/16,@MS Vincent NS,132,Dalhousie Ag,50,
1/10/16,Vaughn,81,@PSU-Brandywine,76,
1/10/16,St Thomas NB,80,@NB-St John,57,
1/10/16,ME Ft Kent,59,@Williamson Tr,54,
1/10/16,@Lake Region,82,Dawson CC,79,
1/10/16,OH Chillicothe,88,@Oakland City,85,
1/10/16,@Wright St-Lake,92,OH St-Mansfield,83,
1/11/16,Incarnate Word,71,@New Orleans,68,
1/11/16,@Hampton,71,Florida A&M,65,O1
1/11/16,@Sam Houston St,70,SE Louisiana,63,
1/11/16,Chattanooga,77,@Wofford,68,
1/11/16,@MD E Shore,69,Morgan St,65,
1/11/16,Monmouth NJ,86,@Fairfield,74,
1/11/16,@Winthrop,81,Ferrum,63,
1/11/16,@ETSU,88,VMI,51,
1/11/16,@Furman,77,Samford,57,
1/11/16,@W Carolina,83,UNC Greensboro,77,O1
1/11/16,@S Carolina St,92,NC A&T,85,
1/11/16,Bucknell,82,@Lehigh,76,
1/11/16,Bethune-Cookman,72,@Norfolk St,70,
1/11/16,TAM C. Christi,91,@Lamar,82,
1/11/16,NC Central,69,@Savannah St,46,
1/11/16,CS Bakersfield,67,@Chicago St,56,
1/11/16,Ark Pine Bluff,59,@Alabama St,55,
1/11/16,MS Valley St,79,@Alabama A&M,73,
1/11/16,@Southern Univ,74,Jackson St,66,
1/11/16,@East Georgia Col,80,Albany Tech,75,
1/11/16,SW Tennessee,75,@Baton Rouge CC,59,
1/11/16,@ND St Science,76,Bismarck St,34,
1/11/16,@Redlands CC,80,Carl Albert,79,
1/11/16,Chattahoochee Tech,90,@S Georgia Tech,89,
1/11/16,Connors St,79,@N OK-Tonkawa,74,
1/11/16,@Jones Co CC,84,Copiah-Lincoln,73,
1/11/16,MS Gulf Coast,78,@East Central CC,77,
1/11/16,W Oklahoma St,94,@Eastern OK St,74,
1/11/16,@Frank Phillips,77,Howard Col,71,
1/11/16,Pearl River CC,81,@Hinds CC,65,
1/11/16,Itawamba CC,56,@Holmes CC,53,
1/11/16,@Trinity Valley CC,85,Lee TX,77,
1/11/16,@SW Mississippi,70,Meridian CC,61,
1/11/16,Midland TX,66,@Western Texas,60,
1/11/16,Murray St CC,75,@Seminole St,72,
1/11/16,@South Plains,99,NM Military,64,
1/11/16,NE OK A&M,84,@N OK-Enid,73,
1/11/16,@Dakota-Bottineau,106,United Tribes,96,
1/11/16,Potomac St-WVU,83,@Westmoreland Co,80,
1/11/16,@Scottsdale CC,69,Tohono O'odham,62,
1/11/16,@W Georgia Tech,77,So Crescent Tech,53,
1/11/16,@CC Beaver Co,113,CC Allegheny-A,106,
1/11/16,Benedictine KS,74,@Cent Methodist,70,
1/11/16,Dickinson St ND,71,@Viterbo,64,
1/11/16,William Penn,93,@Baker KS,78,
1/11/16,Mid Am Nazarene,94,@Grandview,77,
1/11/16,@Mt Mercy,101,Lincoln Chr,71,
1/11/16,@AL Huntsville,82,Chr Brothers,73,
1/11/16,Dallas Bap,84,@St Edward's,71,
1/11/16,West Georgia,71,@West Florida,69,
1/11/16,@Carleton MN,61,Macalester,47,
1/11/16,@La Verne,70,Chapman,69,
1/11/16,@Concordia Mhd,81,Hamline,66,
1/11/16,@Shorter,83,Delta St,80,
1/11/16,@Eliz. City St,70,W Salem St,69,
1/11/16,@Bowie St,85,Fayetteville St,72,
1/11/16,St Olaf,65,@Gust Adolphus,60,
1/11/16,@York NY,89,Wm Paterson,77,
1/11/16,@Albertus Magnus,91,Baruch,89,
1/11/16,NYU,81,@Hunter,76,
1/11/16,Mississippi Col,65,@Lee TN,57,
1/11/16,@Cabrini,102,Keystone,85,
1/11/16,Claflin,76,@LeMoyne-Owen,58,
1/11/16,@Permian Basin,83,Oklahoma Chr,68,
1/11/16,@Union TN,95,North Alabama,83,
1/11/16,Shaw NC,88,@Lincoln PA,61,
1/11/16,West Alabama,80,@Valdosta St,78,O1
1/11/16,Chowan,73,Livingstone,70,
1/11/16,@St Thomas MN,88,Augsburg,77,
1/11/16,Tuskegee,76,@Paine,57,
1/11/16,Philadelphia,66,@Caldwell,61,
1/11/16,@Virginia Union,77,St Augustine's,63,
1/11/16,@Bethel MN,79,St Mary's MN,70,
1/11/16,Avila,80,@Missouri Val,76,
1/11/16,@Graceland,67,Culver-Stockton,65,
1/11/16,Keiser,95,@Webber,69,
1/11/16,TX Wesleyan,93,@Paul Quinn,55,
1/11/16,@New Mexico JC,97,Clarendon,87,
1/11/16,@CS San Marcos,82,Benedictine AZ,70,
1/11/16,@Edward Waters,90,Tougaloo,86,
1/11/16,Peru St,96,@Evangel,76,
1/11/16,@Indiana-East,78,Point Park,74,
1/11/16,Philander Smith,71,@Xavier LA,69,
1/11/16,Cazenovia,94,@Alfred St,85,
1/11/16,ME Ft Kent,69,@PSU Wilkes-Barre,58,
1/11/16,@Butler Co-PA,93,CC Allegheny-B,83,
1/11/16,@MS Delta,85,E Mississippi CC,72,
1/11/16,@Alcorn St,69,Grambling,53,
1/11/16,@Wingate,94,Tusculum,86,
1/11/16,Fisher,84,@Wheaton MA,73,
1/11/16,@Univ Ozarks,114,SW Adventist,83,
1/11/16,@Miramar,70,Imperial Val,59,
1/11/16,@Lees-McRae,96,Piedmont,68,
1/11/16,Northwest Chr,107,@New Hope Chr,59,
1/11/16,@Saginaw Val,86,Grace Bib,59,
1/11/16,@St Andrew's,71,J&W NC,65,
1/12/16,Bowling Green,91,@Ohio,75,
1/12/16,@C Michigan,92,Akron,81,
1/12/16,Ball St,74,@W Michigan,64,
1/12/16,@E Michigan,81,Buffalo,69,
1/12/16,@Kent,76,Miami OH,68,
1/12/16,N Illinois,71,@Toledo,66,
1/12/16,@Evansville,84,Drake,65,
1/12/16,@Xavier,84,DePaul,64,
1/12/16,@Texas A&M,71,Florida,68,
1/12/16,@Kentucky,80,Mississippi St,74,
1/12/16,@West Virginia,74,Kansas,63,
1/12/16,Tulane,81,@South Florida,70,
1/12/16,@Northwestern,70,Wisconsin,65,
1/12/16,@Virginia,66,Miami FL,58,
1/12/16,@Albany NY,80,New Hampshire,75,O1
1/12/16,@Dartmouth,80,Canisius,69,
1/12/16,G Washington,81,@Massachusetts,70,
1/12/16,@Harvard,73,Ryerson,57,
1/12/16,@Kansas St,83,Texas Tech,70,
1/12/16,@Dayton,80,Davidson,74,
1/12/16,@S Illinois,81,Illinois St,78,
1/12/16,@SF Austin,85,Cent Arkansas,64,
1/12/16,@Abilene Chr,87,Northwestern LA,72,
1/12/16,Providence,50,@Creighton,48,
1/12/16,Arkansas,94,@Missouri,61,
1/12/16,@Vanderbilt,75,Auburn,57,
1/12/16,@Texas,94,Iowa St,91,O1
1/12/16,@Nebraska,84,Minnesota,59,
1/12/16,@Michigan,70,Maryland,67,
1/12/16,@UNLV,86,New Mexico,74,
1/12/16,Allegany MD,80,@CCBC Catonsville,68,
1/12/16,@Three Rivers,91,Ark Baptist,76,
1/12/16,Indian River,85,@Broward CC,79,
1/12/16,NW Florida St,92,@Chipola,84,
1/12/16,Enterprise St,85,@Jefferson Davis,60,
1/12/16,@Faulkner St,63,Lurleen Wallace,60,
1/12/16,@Wallace St,79,Gadsden St CC,62,
1/12/16,@Kankakee CC,100,Malcolm X,85,
1/12/16,@Lawson St,68,Snead St,63,
1/12/16,@Marion Mil,78,S Union St,49,
1/12/16,@Miami-Dade,77,Palm Beach St,65,
1/12/16,SW MO St-WP,79,@Daley,44,
1/12/16,@NE MS CC,78,NW Mississippi,77,
1/12/16,Northwest KS Tech,78,@Trinidad St JC,63,
1/12/16,Black Hawk-E,94,@Kishwaukee CC,88,
1/12/16,Elgin CC,95,@Moraine Val,85,
1/12/16,@Jamestown CC,103,Erie CC,78,
1/12/16,Lincoln Col,73,@Illinois Val,68,
1/12/16,McHenry Co,86,@Lake Co,75,
1/12/16,CC of RI,73,@Massasoit CC,62,
1/12/16,@Prairie St,81,Morton,58,
1/12/16,@Waubonsee CC,86,Oakton CC,72,
1/12/16,@Ulster Co,69,Orange Co,66,
1/12/16,@Atlantic Cape CC,75,Brookdale CC,68,
1/12/16,@Union Co,76,Bergen CC,68,
1/12/16,Bristol CC,64,@N Essex CC,59,
1/12/16,@Bronx CC,75,Rockland CC,53,
1/12/16,Hudson Val,87,@Columbia Greene,77,
1/12/16,@Corning CC,71,Tompkins Cortland,56,
1/12/16,@Gateway CC,86,Holyoke CC,83,
1/12/16,Philadelphia CC,92,@Johnson CC,75,
1/12/16,Kingsborough,82,@Suffolk Co-Selden,68,
1/12/16,@LaGuardia CC,103,Queensborough,77,
1/12/16,@Onondaga CC,85,Broome CC,80,
1/12/16,Asbury,67,@Cincinnati Chr,65,
1/12/16,@Bethel IN,103,Huntington,82,
1/12/16,Dakota St,70,@Waldorf,63,
1/12/16,@Evergreen St,84,Northwest WA,79,
1/12/16,St Francis IN,84,@Spring Arbor,62,
1/12/16,@Southeastern FL,87,Ave Maria,76,
1/12/16,SW Christian,85,@Central Chr,76,
1/12/16,Warner,69,@FL Memorial,57,
1/12/16,@Charleston WV,76,Shepherd,51,
1/12/16,Concord,100,@Urbana,90,
1/12/16,@Concordia WI,94,Edgewood,54,
1/12/16,Fairmont St,98,@WV State,90,
1/12/16,Wheeling Jesuit,99,@Glenville St,84,
1/12/16,@AK Anchorage,81,MT St-Billings,61,
1/12/16,@Russell Sage,98,Mt St Mary NY,83,
1/12/16,Pine Manor,112,@Green Mtn,103,
1/12/16,@Greenville,129,Principia,100,
1/12/16,@Concordia NY,75,Holy Family,74,
1/12/16,Husson,102,@Thomas ME,85,
1/12/16,WI Lutheran,88,@Lakeland,84,
1/12/16,Lewis & Clark,79,@Linfield,73,
1/12/16,@Marian WI,100,Milwaukee Eng,96,O1
1/12/16,@Carroll WI,84,Lawrence,83,O1
1/12/16,@Nichols,100,U New England,66,
1/12/16,@Chestnut Hill,81,Nyack,69,
1/12/16,Post,95,@Wilmington DE,86,O1
1/12/16,@Dominican IL,92,Concordia IL,82,
1/12/16,Farmingdale,67,@St Joseph's LI,65,
1/12/16,Thomas Aquinas,88,@Mercy,67,
1/12/16,@S Vermont,83,Newbury,69,
1/12/16,@West Liberty,67,WV Wesleyan,54,
1/12/16,@Clarkson,74,St Lawrence,72,
1/12/16,CT College,77,@City Col NY,75,
1/12/16,@Monmouth IL,64,Cornell IA,55,
1/12/16,Geneseo St,77,@Cortland St,76,
1/12/16,@Davis & Elkins,99,Salem WV,61,
1/12/16,@St John Fisher,60,Alfred,50,
1/12/16,@Dickinson,69,Ursinus,63,
1/12/16,@Ithaca,77,Elmira,73,
1/12/16,Felician,63,@Georgian Court,55,
1/12/16,Frank & Marsh,87,@Haverford,56,
1/12/16,Lesley,79,@Wheelock,77,
1/12/16,@Gettysburg,65,Washington MD,52,
1/12/16,Elms,74,@Becker,65,
1/12/16,@Grinnell,119,Knox,94,
1/12/16,Daniel Webster,89,@Mitchell,87,O1
1/12/16,@Bridgeport,121,Dowling,91,
1/12/16,Hartwick,78,@Utica,65,
1/12/16,@Univ Sciences,63,Dominican NY,50,
1/12/16,Purchase,73,@Mt St Vincent,67,
1/12/16,@Old Westbury,69,St Joseph's NY,66,
1/12/16,@Notre Dame OH,100,UVA-Wise,83,
1/12/16,Daemen,98,@Roberts Wslyn,96,
1/12/16,@Nazareth,86,Houghton,72,
1/12/16,NY Maritime,68,@Sarah Lawrence,66,
1/12/16,@Johns Hopkins,60,Swarthmore,49,
1/12/16,@Virginia St,83,JC Smith,68,
1/12/16,@Williams,79,Johnson St,52,
1/12/16,St Anselm,74,@Le Moyne,61,
1/12/16,CW Post,105,@NYIT,70,
1/12/16,S Connecticut,80,@Merrimack,77,
1/12/16,Aurora,102,@Rockford,98,
1/12/16,@Queens NY,78,Molloy,62,
1/12/16,@Muhlenberg,68,McDaniel Col,48,
1/12/16,@Stonehill,78,New Haven,44,
1/12/16,St Norbert,86,@Beloit,60,
1/12/16,Brockport St,77,@Oswego St,67,O1
1/12/16,@St Michael's,81,Pace,73,
1/12/16,@Vassar,70,Rensselaer,62,
1/12/16,@Rochester Tech,104,Union NY,101,O2
1/12/16,Bloomfield,70,@Goldey Beacom,68,
1/12/16,Contra Costa,77,@Solano CC,69,
1/12/16,Col Marin,88,@Yuba,82,FS
1/12/16,@Napa Valley CC,96,Alameda,89,O1
1/12/16,@Los Medanos,92,Merritt,83,
1/12/16,American River,80,@San Joaquin Delta,67,
1/12/16,@Cosumnes River,72,Sacramento City,68,
1/12/16,@Diablo Val,61,Santa Rosa JC,52,
1/12/16,Sierra Col,66,@Modesto JC,57,
1/12/16,Redeemer,88,@Sheridan ON,85,
1/12/16,IN Wesleyan,74,@Taylor IN,65,
1/12/16,ASA,79,@Globe Tech,51,
1/12/16,AL Southern,84,@Chattahoochee Val,72,
1/12/16,Bishop St,88,Wallace CC-Selma,49,
1/12/16,Indian Hills CC,87,@Penn Valley CC,82,
1/12/16,Camden Co,61,@Ocean Co,59,
1/12/16,Sauk Valley CC,87,@Highland CC IL,74,
1/12/16,@Alice Lloyd,81,IN Southeast,77,
1/12/16,@Mt Vernon Naz,75,Marian IN,70,
1/12/16,@Dallas Univ,88,Dallas Chr,79,
1/12/16,WV Tech,76,@Carlow,73,
1/12/16,ME Ft Kent,71,@SUNY-Delhi,70,
1/12/16,@PSU York,100,Central Penn,87,
1/12/16,@PSU Mont Alto,91,PSU-Lehigh Val,45,
1/12/16,PSU-Gtr Allegheny,84,@PSU-DuBois,77,
1/12/16,@Langston,92,Haskell,81,
1/12/16,Lehigh Carbon,102,@Montgomery Co CC,90,
1/12/16,Northampton CC,95,@Luzerne Co CC,64,
1/12/16,Harrisburg Area CC,71,@Stevens Tech PA,69,
1/12/16,Manor,97,@Burlington Co,80,
1/12/16,Maryville TN,99,@Johnson TN,67,
1/12/16,Piedmont,90,@Toccoa Falls,69,
1/12/16,Trinity IL,103,@IL Tech,98,O2
1/12/16,@Wilberforce,76,Fisk,63,
1/12/16,@Vanguard,79,La Sierra,66,
1/12/16,@Schenectady Co,95,Clinton CC (NY),78,
1/12/16,Jarvis Chr,90,@Arlington Bap,82,
1/12/16,@Bethel TN,125,Morthland,87,
1/12/16,@Brewton-Parker,100,Selma AL,75,
1/12/16,@Kentucky Chr,95,Boyce,88,
1/12/16,@Life,97,Carver Bib,78,
1/12/16,Bethesda,64,@Life Pacific,58,
1/12/16,Presentation,110,@Trinity Bib,66,
1/12/16,Black Hawk-M,75,@Carl Sandburg,72,
1/13/16,UC Irvine,58,@Long Beach St,54,
1/13/16,Boston Univ,61,@American Univ,50,
1/13/16,St Joseph's PA,87,@George Mason,73,
1/13/16,@Navy,60,Loyola MD,52,
1/13/16,Maine,95,@MA Lowell,81,
1/13/16,SMU,79,@East Carolina,55,
1/13/16,@Ohio St,94,Rutgers,68,
1/13/16,Georgetown,93,@St John's,73,
1/13/16,@Georgia,81,Tennessee,72,
1/13/16,@Cincinnati,70,Houston,59,
1/13/16,@Duquesne,81,St Louis,71,
1/13/16,@Syracuse,62,Boston College,40,
1/13/16,@Clemson,68,Duke,63,
1/13/16,Hartford,76,@Binghamton,72,
1/13/16,@Stony Brook,86,UMBC,74,
1/13/16,@VA Commonwealth,88,Fordham,54,
1/13/16,@Richmond,83,La Salle,61,
1/13/16,@St Bonaventure,69,Rhode Island,64,
1/13/16,@Colgate,80,Army,66,
1/13/16,@Lafayette,65,Holy Cross,52,
1/13/16,Bradley,54,@Loyola-Chicago,53,
1/13/16,@Indiana St,74,Northern Iowa,60,
1/13/16,@TN Martin,96,Tennessee Tech,90,
1/13/16,@Memphis,67,Temple,65,
1/13/16,@Houston Bap,78,Nicholls St,69,
1/13/16,@N Dakota St,66,South Dakota,65,
1/13/16,Wichita St,78,@Missouri St,62,
1/13/16,@Baylor,82,TCU,54,
1/13/16,@Villanova,83,Marquette,68,
1/13/16,@Purdue,74,Penn St,57,
1/13/16,Jacksonville St,74,@SE Missouri St,60,
1/13/16,@Utah St,79,Air Force,60,
1/13/16,@LSU,90,Mississippi,81,
1/13/16,@Alabama,73,South Carolina,50,
1/13/16,Oklahoma,74,@Oklahoma St,72,
1/13/16,@Virginia Tech,93,Wake Forest,91,
1/13/16,@Notre Dame,72,Georgia Tech,64,
1/13/16,Florida St,85,@NC State,78,
1/13/16,San Diego St,69,@Colorado St,62,
1/13/16,Boise St,74,@Nevada,67,
1/13/16,@Colorado,71,Oregon St,54,
1/13/16,USC,89,@UCLA,75,
1/13/16,@San Jose St,62,Wyoming,55,
1/13/16,@Coffeyville CC,95,Allen Co,85,
1/13/16,Atlanta Metro,71,@S Georgia Tech,68,
1/13/16,@Baltimore City CC,73,Harford CC,71,
1/13/16,@Barton Co,84,Garden City CC,65,
1/13/16,Lee TX,105,@Blinn,96,
1/13/16,Kilgore,63,@Bossier Parish,54,
1/13/16,@Brunswick CC,74,USC Salkehatchie,70,
1/13/16,@W Wyoming CC,57,Casper College,56,
1/13/16,Cochise,71,@C Arizona,70,
1/13/16,@Col Cent Florida,71,Polk CC,66,
1/13/16,Georgia Highlands,85,@Cent Georgia Tech,67,
1/13/16,Walters St,89,@Chatt St Tech,86,
1/13/16,@Cleveland St CC,72,Roane St,63,
1/13/16,@Colby CC,78,Cloud Co,64,
1/13/16,@Cowley Co,80,Independence CC,72,
1/13/16,Daytona St,99,@Santa Fe CC,78,
1/13/16,Dodge City CC,85,@Hutchinson CC,79,
1/13/16,S Georgia St,91,@East Georgia Col,86,
1/13/16,@Mesa CC,84,Eastern Arizona,74,
1/13/16,Gordon GA,68,@W Georgia Tech,47,
1/13/16,@Gulf Coast CC,78,Pensacola St,66,
1/13/16,@Garrett,81,Hagerstown CC,69,
1/13/16,@San Jacinto-C,89,Jacksonville Col,81,
1/13/16,@John Logan,97,Kaskaskia,91,
1/13/16,ND St Science,94,@Lake Region,78,
1/13/16,@Laramie Co,105,Northeastern JC,101,
1/13/16,@Lincoln Trail,83,Lewis & Clark CC,73,
1/13/16,McLennan CC,76,@Weatherford,63,
1/13/16,@Sheridan Col,77,Miles CC,76,
1/13/16,Moberly Area,86,@State Fair CC,58,
1/13/16,@Neosho Co,91,Pratt CC,87,
1/13/16,@Shawnee CC,76,Olney,57,
1/13/16,@Trinity Valley CC,76,Panola,60,
1/13/16,@Ranger,103,SW Chr TX,68,
1/13/16,@Southeastern CC,75,John Wood CC,68,
1/13/16,@Rend Lake,86,SE Illinois,84,
1/13/16,Ancilla,66,@Kellogg CC,62,
1/13/16,@Brown Mackie,78,Fort Scott CC,70,
1/13/16,Frederick CC,78,@CCBC-Dundalk,73,
1/13/16,Catawba Val,108,@Guilford Tech CC,73,
1/13/16,Montgomery-R,87,@Cecil Col,73,
1/13/16,Tohono O'odham,86,@Chand-Gilbert,79,
1/13/16,@Sinclair CC,76,Clark St,69,
1/13/16,@Columbus St CC,89,Cuyahoga CC,85,
1/13/16,@Dakota Co Tech,88,Gogebic CC,77,
1/13/16,Oakland CC,94,@Delta Col,84,
1/13/16,@Kirkwood CC,100,Des Moines CC,59,
1/13/16,Owens CC,85,@Edison CC,74,
1/13/16,@Iowa Lakes CC,78,Ellsworth CC,72,
1/13/16,Muskegon CC,91,@Glen Oaks CC,89,
1/13/16,@Grand Rapids CC,90,Jackson CC,79,
1/13/16,@Schoolcraft,97,Henry Ford CC,58,
1/13/16,Kansas City KS,59,@Highland CC KS,56,
1/13/16,Potomac St-WVU,65,@Howard CC MD,49,
1/13/16,@StL CC-Meramec,66,Lincoln Land,61,
1/13/16,Louisburg,100,@Richard Bland,69,
1/13/16,@Southwestern CC,82,N Iowa CC,69,
1/13/16,@Patrick Henry CC,72,Vance-Granville,67,
1/13/16,@Phoenix Col,92,Scottsdale CC,69,
1/13/16,Pima CC,81,@South Mtn,79,
1/13/16,@Southern MD,90,Anne Arundel,88,
1/13/16,@St Clair Co,91,Wayne Co,81,
1/13/16,@Triton Col,94,Milwaukee Tech,79,
1/13/16,Harper,74,@Wilbur Wright,64,
1/13/16,@MN West C&T,81,Anoka Ramsey,76,
1/13/16,@Richland,78,Brookhaven,69,
1/13/16,North Lake,75,@Cedar Valley,64,
1/13/16,Davidson Co CC,117,@Sandhills CC,98,
1/13/16,@Eastfield Col,95,Mtn View,93,
1/13/16,Rochester C&T,89,@MN St CTC,62,
1/13/16,St Cloud Tech,83,@Western Tech,60,
1/13/16,@E Florida St,92,ASA Miami,62,
1/13/16,AZ Western,85,@Glendale AZ,82,
1/13/16,TN Wesleyan,75,@Bluefield VA,67,
1/13/16,@Briar Cliff,106,Dordt,83,
1/13/16,Calumet-St Jos,67,@Holy Cross IN,57,
1/13/16,@Cornerstone,105,Concordia MI,58,
1/13/16,@Dakota Wesleyan,82,Morningside,80,
1/13/16,@Grace IN,88,Goshen,69,
1/13/16,@Valley City St,75,Jamestown,69,
1/13/16,Northwestern IA,81,@Mt Marty,54,
1/13/16,Mt Mercy,93,@Clarke,71,
1/13/16,@Davenport,82,Lawrence Tech,47,
1/13/16,@NE Wesleyan,88,Doane,87,
1/13/16,@Indiana Tech,62,Northwestern OH,59,
1/13/16,St Xavier IL,82,@St Ambrose,62,
1/13/16,Union KY,93,@Truett-McConnell,81,
1/13/16,@Carson-Newman,87,Brevard,60,
1/13/16,Wingate,59,@Catawba,58,
1/13/16,@Coker,86,Newberry,80,
1/13/16,@Redlands,75,Cal Lutheran,68,
1/13/16,@Defiance,82,Earlham,57,
1/13/16,@Pitt-Bradford,77,D'Youville,62,
1/13/16,@California PA,56,Gannon,54,
1/13/16,@Emporia St,70,NW Missouri,63,
1/13/16,@Barton,80,Erskine,72,
1/13/16,@NC Pembroke,91,Francis Marion,75,
1/13/16,Georgia C&S,77,@Clayton St,75,
1/13/16,@Flagler,79,Georgia SW,76,
1/13/16,Guilford,61,@Emory & Henry,60,
1/13/16,@Mt St Joseph,75,Hanover,61,
1/13/16,@Lander,71,SC Aiken,59,
1/13/16,@LaGrange,100,Huntingdon,67,
1/13/16,Calvin,91,@Olivet MI,44,
1/13/16,Queens NC,105,@Lenoir Rhyne,102,
1/13/16,@Fontbonne,86,Eureka,79,
1/13/16,Morrisville St,89,@Keuka,75,
1/13/16,@Pitt-Greensburg,98,La Roche,81,
1/13/16,Marietta,78,@Capital,74,
1/13/16,@Lees-McRae,85,Limestone,79,
1/13/16,@Lincoln Mem,85,Anderson SC,72,
1/13/16,Carleton MN,81,@Hamline,69,
1/13/16,@Manchester,67,Bluffton,62,
1/13/16,Mars Hill,110,@Tusculum,98,
1/13/16,Elmhurst,78,@Carthage,58,
1/13/16,@Midwest TX St,66,Tarleton St,63,
1/13/16,@Montevallo,79,Young Harris,59,
1/13/16,@Gwynedd-Mercy,99,Summit,54,
1/13/16,@Centenary NJ,100,Neumann,94,O1
1/13/16,@Central IA,72,Dubuque,67,
1/13/16,@C Missouri,54,Lindenwood,41,
1/13/16,Cairn,64,@Marywood,56,
1/13/16,@Occidental,71,Chapman,65,
1/13/16,@St Rose,73,Assumption,63,
1/13/16,West Chester,84,@Cheyney St,82,
1/13/16,Chris Newport,80,@Mary Washington,62,
1/13/16,@Thomas More,115,Geneva,57,
1/13/16,Claremont M.S.,64,@Caltech,56,
1/13/16,@Clarion,62,Slippery Rock,49,
1/13/16,@Thiel,86,Waynesburg,79,
1/13/16,@Clark MA,62,Emerson,57,
1/13/16,@Bethany WV,77,Westminster PA,64,
1/13/16,@Wilmington OH,86,Ohio Northern,81,
1/13/16,@Goucher,95,Moravian,88,O1
1/13/16,@Albion,83,Kalamazoo,67,
1/13/16,@Buena Vista,65,Coe,63,
1/13/16,Rosemont,98,@Cabrini,95,
1/13/16,Columbus St,95,@North Georgia,67,
1/13/16,Lycoming,82,@Albright,77,O1
1/13/16,Concordia Mhd,81,@St Mary's MN,65,
1/13/16,Misericordia,70,@Wilkes,64,
1/13/16,Peace,67,@Averett,66,
1/13/16,Wittenberg,65,@DePauw,42,
1/13/16,@Delaware Val,73,Manhattanville,52,
1/13/16,Kenyon,74,@Denison,58,
1/13/16,@St Joseph's ME,68,Rivier,55,
1/13/16,@Oberlin,68,Allegheny,53,
1/13/16,@Drew,76,Elizabethtown,73,
1/13/16,@E Stroudsburg,102,Mansfield,62,
1/13/16,@Cameron,66,TX A&M Commerce,57,
1/13/16,@DeSales,72,King's PA,70,
1/13/16,E Connecticut,80,@MA Dartmouth,72,
1/13/16,VA Wesleyan,96,@E Mennonite,94,O1
1/13/16,@TX A&M K'ville,74,E New Mexico,61,
1/13/16,@Eckerd,70,Lynn,56,
1/13/16,@Alma,86,Hope,75,
1/13/16,Mt Ida,79,@Emmanuel MA,66,
1/13/16,@American Intl,88,Franklin Pierce,86,
1/13/16,FDU Madison,84,@Eastern Univ,79,O1
1/13/16,@J&W RI,113,Albertus Magnus,58,
1/13/16,@Fitchburg St,85,Bridgewater MA,77,
1/13/16,Rollins,89,@Florida Tech,74,
1/13/16,@Spalding,84,MacMurray,70,
1/13/16,@PSU-Behrend,73,Medaille,50,
1/13/16,Westfield St,69,@Framingham St,45,
1/13/16,S Virginia,84,@Frostburg St,83,
1/13/16,@Barry,89,Nova SE,86,
1/13/16,@Angelo St,85,W Texas A&M,75,
1/13/16,@PSU-Altoona,83,Franciscan OH,68,
1/13/16,@Wm Paterson,86,Rowan,83,O1
1/13/16,Lasell,71,@Anna Maria,69,
